id_municipio,sigla_uf,domicilios,populacao,area,taxa_alfabetizacao,idade_mediana,razao_sexo,indice_envelhecimento,populacao_indigena,populacao_indigena_terra_indigena,populacao_quilombola,populacao_quilombola_territorio_quilombola
1301902,AM,27664,103209,8892,0.93927,26,104.21,22.52,7996,888,352,0
1301704,AM,14416,57359,33111,0.88743,26,105.42,20.23,4742,1573,0,0
1302009,AM,2599,10107,4335,0.94075,26,105.71,21.38,323,0,0,0
1303007,AM,4570,20036,14107,0.93221,26,106.4,22.28,1042,832,0,0
1304401,AM,5202,23539,2886,0.93704,26,102.56,21.68,1710,0,0,0
1600279,AP,10331,35059,30783,0.89752,26,102.84,20.59,145,94,345,0
1600055,AP,1364,4631,7713,0.93713,26,106.86,15.53,2,0,0,0
2103554,MA,4105,14898,726,0.76987,26,106.49,24.52,8,0,0,0
2109304,MA,3111,10543,460,0.80286,26,98.44,25.32,0,0,2213,0
2101707,MA,17971,65461,3046,0.83108,26,103.56,23.05,39,0,2720,0
2106631,MA,3903,17413,794,0.80803,26,102.79,21.49,1,0,229,0
2112704,MA,12882,43250,1959,0.7757,26,100.68,28.06,19,0,1747,107
2100303,MA,6664,23283,1942,0.71543,26,100.38,25.71,12,0,158,0
2102325,MA,16339,55406,2545,0.7945,26,100,25.92,248,153,0,0
2108256,MA,6940,24297,1754,0.79584,26,99.85,26.37,33,0,3899,257
2106904,MA,7956,27746,1246,0.79547,26,100.83,29.06,79,0,4720,0
2107209,MA,3526,14163,571,0.80371,26,93,21.6,5,0,617,0
2104651,MA,2806,10704,1144,0.81391,26,107.74,27.32,13,0,0,0
2108058,MA,4418,16994,979,0.7892,26,105.25,26.16,13,0,135,0
2112407,MA,10226,37459,2622,0.8428,26,97.41,25.85,20,0,4331,544
2104800,MA,21786,73736,8862,0.82836,26,101.58,24.01,7904,5984,50,45
1500909,PA,12365,44524,1100,0.82544,26,104.69,24.11,20,0,145,0
1504703,PA,25016,83890,9094,0.87528,26,109.12,19.43,258,179,6244,3406
1503457,PA,8758,30206,5216,0.8245,26,106.43,20.81,37,4,439,0
1502855,PA,3903,14105,1431,0.91958,26,108.25,21.99,35,0,223,0
1508001,PA,19818,67373,5145,0.88632,26,103.73,20.48,582,263,332,0
1504604,PA,6854,27120,871,0.91778,26,103,28.66,47,0,4923,1801
1502103,PA,33318,133949,3081,0.91668,26,105.35,26.68,125,0,10124,1754
1504901,PA,10636,45181,3763,0.8999,26,102.8,21.1,7,0,0,0
1507805,PA,6498,22231,14420,0.84771,26,117.47,14.86,845,471,0,0
1503002,PA,2096,8693,11772,0.92743,26,105.61,24.91,83,66,0,0
1502764,PA,3626,12863,17085,0.83501,26,121.74,13.9,2405,2381,0,0
2503555,PB,2291,7223,124,0.75257,26,93.65,32.01,10,0,1698,0
2609154,PE,6694,23751,345,0.69833,26,99.19,27.29,17,0,3,0
2607000,PE,7310,25590,1231,0.75866,26,96.75,22.76,3876,1407,1151,0
2201150,PI,3883,13235,7809,0.85093,26,105.07,20.9,291,0,0,0
1400308,RR,5339,17937,12338,0.87667,26,105.93,22.59,738,471,0,0
1400209,RR,6087,20882,47380,0.87008,26,108.96,21.25,1273,766,0,0
1400233,RR,3130,10512,12066,0.91693,26,114.36,18.3,809,601,0,0
1720150,TO,551,1771,1913,0.88318,26,106.84,25.05,5,0,681,0
1709005,TO,3696,12411,6415,0.82264,26,107.77,30.17,2650,2540,0,0
1718303,TO,2454,9031,301,0.83864,26,105.36,26.26,1,0,0,0
2708402,AL,9534,30590,491,0.73007,27,97.27,31.12,67,0,1540,0
2701803,AL,2742,8916,112,0.77729,27,95.84,29.68,20,0,974,0
2708956,AL,3681,12281,339,0.74423,27,97.83,32.65,11,0,246,0
1300706,AM,10162,35357,21939,0.80163,27,107.84,24.54,3135,781,0,0
1301100,AM,9067,30740,6096,0.87057,27,108.17,28.16,3346,302,0,0
1303536,AM,9389,30635,25459,0.91418,27,102.71,22.5,1286,553,0,0
1300904,AM,4552,16862,33643,0.81116,27,115.33,22.01,2623,157,0,0
1302553,AM,4956,17089,3973,0.88584,27,108.11,25.31,2120,47,0,0
1304302,AM,4279,18563,27902,0.94227,27,110.69,24.44,1129,0,0,0
1600600,AP,28794,107334,1541,0.92436,27,99.04,22.15,79,0,1176,764
2112274,MA,1567,5506,271,0.76317,27,103.29,35.54,14,0,0,0
2104677,MA,6739,22917,1037,0.81956,27,101.53,26.12,20,0,0,0
2107100,MA,5181,18539,1712,0.81228,27,105.11,27.86,26,0,37,0
2105153,MA,4033,13961,369,0.78742,27,98.92,26.61,25,0,519,0
2108306,MA,9678,32498,801,0.83185,27,98.42,31.18,175,0,9268,0
2105963,MA,3366,11405,744,0.7145,27,107.13,25.45,8,0,0,0
2102150,MA,2545,9200,986,0.7458,27,107.33,27.18,1,0,0,0
2112001,MA,2638,8832,4369,0.86719,27,105.95,28.27,2,0,0,0
2105104,MA,6914,24785,1124,0.82049,27,104.42,32.49,19,0,5893,350
2112506,MA,14744,53157,1566,0.77665,27,99.64,28.9,107,0,223,208
2101400,MA,30817,101337,13141,0.91591,27,97.6,22.45,216,0,0,0
2102705,MA,6016,24280,773,0.82948,27,100.06,29.76,26,0,1193,170
2106409,MA,4803,17069,549,0.79035,27,101.46,31.3,23,0,3483,0
2110005,MA,17039,57523,4837,0.7692,27,100.99,31.99,211,166,0,0
2109270,MA,4934,17503,726,0.79648,27,98.94,28.24,12,0,2987,281
2102002,MA,9753,33053,6588,0.7507,27,101.53,31.54,2109,2018,0,0
2100477,MA,7425,25611,1876,0.77842,27,101.84,31.49,65,0,0,0
2106672,MA,2369,8809,635,0.70665,27,106.85,33.56,7,0,0,0
2103901,MA,2748,10218,317,0.73313,27,101.52,32.28,4,0,0,0
5007950,MS,3242,10786,1784,0.84405,27,107.53,27.47,4252,4090,0,0
5001243,MS,3370,10653,1654,0.8888,27,100.41,26.14,1274,668,0,0
5103858,MT,2683,8636,16908,0.90221,27,105.81,17.33,2488,2423,0,0
5100359,MT,1787,5703,2248,0.9159,27,104.62,25.75,1058,971,0,0
5107354,MT,1935,5930,7466,0.92582,27,112.7,16.78,540,461,0,0
5107578,MT,1074,3477,12658,0.89808,27,107.52,24.03,1018,984,0,0
5107065,MT,8459,26310,17800,0.95102,27,110.05,14.99,2037,1946,0,0
5103700,MT,3350,10455,11662,0.93559,27,107.51,17.39,1352,1320,0,0
5107792,MT,1292,4093,3404,0.93529,27,109.99,14.9,647,600,0,0
1502756,PA,7968,26852,701,0.86392,27,101.64,24.41,33,0,4012,928
1507755,PA,1776,5812,1298,0.86607,27,103.09,21.64,5,0,0,0
1506195,PA,9079,35625,7021,0.87928,27,105.59,24.99,298,0,0,0
1505106,PA,14537,51953,28011,0.90735,27,104.94,28.24,872,804,6788,3696
1501907,PA,7099,24324,995,0.88521,27,102.68,27.06,26,0,2443,450
1505486,PA,12474,41045,11832,0.86611,27,111.13,20.88,33,0,0,0
1505064,PA,18530,60607,15399,0.85227,27,106.41,22.21,1119,1016,0,0
1502954,PA,8905,28117,2957,0.85915,27,105.05,25.95,37,0,0,0
1502939,PA,15347,58380,5269,0.88966,27,97.73,20.72,41,0,0,0
1500958,PA,6652,23672,1812,0.81752,27,103.28,24.83,59,46,1318,0
1501782,PA,13532,45630,3942,0.84897,27,102.16,25.95,107,0,722,0
1508050,PA,4688,15210,11991,0.88181,27,111.05,22.78,471,0,0,0
1508357,PA,4906,15562,3090,0.85806,27,106.01,23.18,569,283,172,0
1502152,PA,24376,76838,3147,0.94854,27,104.5,11.6,118,0,0,0
1506401,PA,1771,7427,1077,0.92374,27,109.31,27.97,4,0,0,0
1500206,PA,17057,58883,4344,0.84099,27,107.3,25.99,23,0,4489,1381
2603926,PE,3410,12239,1005,0.81441,27,103.88,34.05,10506,3032,267,119
2208502,PI,3373,12034,253,0.74652,27,101.91,29.3,0,0,16,0
1400100,RR,119011,403025,5687,0.96428,27,97.44,18.63,18620,4145,0,0
1400472,RR,10064,32559,33580,0.90498,27,106.63,20.21,833,525,0,0
1400506,RR,2603,8691,4285,0.90375,27,114.95,20.11,539,481,0,0
4315404,RS,3101,9722,304,0.90719,27,102.83,35.81,4180,4058,0,0
2800704,SE,2471,7824,141,0.75753,27,102.77,27.14,7,0,2007,599
2801207,SE,8712,26770,934,0.77626,27,94.82,24.11,55,0,1001,0
1718808,TO,1254,4205,222,0.83074,27,103.03,29.33,8,0,0,0
1702901,TO,2915,10259,154,0.84687,27,95.99,31.75,4,0,0,0
1711951,TO,1068,3516,918,0.85737,27,103.59,29.83,4,0,320,26
1711902,TO,4800,15244,10563,0.92818,27,108.97,19.56,2340,2077,0,0
1712702,TO,811,2718,9589,0.83185,27,111.22,21.39,0,0,1177,0
1200138,AC,4193,12917,3035,0.81259,28,108.27,26.12,30,0,0,0
1200179,AC,3468,10370,1706,0.84268,28,109.77,26.94,7,0,0,0
1200708,AC,6090,18230,5351,0.85388,28,106.53,26.66,43,0,0,0
1200013,AC,4461,13978,1812,0.8835,28,104.18,25.85,30,0,0,0
1200104,AC,8665,25931,3928,0.89014,28,101.74,25.34,269,0,0,0
1200807,AC,5448,16676,2604,0.83983,28,108.14,30.7,82,0,0,0
1200252,AC,6477,18739,1653,0.8878,28,101.04,24.87,26,0,0,0
2703601,AL,2873,9183,85,0.80062,28,97.66,26.16,2,0,104,0
2703809,AL,5335,17120,298,0.69385,28,99.42,30.69,2189,1444,0,0
2707107,AL,7024,22594,404,0.7924,28,93.42,29.57,331,0,464,0
2708501,AL,9300,30863,397,0.75279,28,95.97,26.06,27,0,0,0
2703304,AL,4793,15166,372,0.71311,28,90.76,35.51,724,0,183,0
2705507,AL,7707,25083,418,0.76342,28,93.34,29.05,44,0,0,0
1301852,AM,17757,60904,2217,0.91136,28,105.25,23.9,2441,0,0,0
1303569,AM,7806,24880,5816,0.91269,28,106.46,25.4,1448,0,0,0
1301159,AM,5780,19602,2627,0.87093,28,110.16,28.67,2450,521,0,0
1600303,AP,123482,439881,6564,0.95101,28,95.66,21.92,1229,0,9106,3420
2927101,BA,3199,10295,2207,0.87437,28,97.17,27.34,0,0,275,0
2919553,BA,36342,107688,4036,0.95318,28,100.6,11.85,985,0,579,0
5200258,GO,74467,225263,192,0.94759,28,97.85,15.67,928,0,34,0
2102507,MA,4907,16394,662,0.85347,28,103.17,31.39,42,0,6373,0
2109809,MA,11022,41541,2191,0.82171,28,95.66,33.17,7,0,6201,230
2102606,MA,5682,19921,1635,0.82872,28,105.87,28.22,16,0,1879,0
2105906,MA,4306,14765,631,0.73335,28,98.32,32.41,6,0,0,0
2112100,MA,7575,26480,1487,0.712,28,98.65,32.31,7,0,55,0
2111078,MA,5135,16883,1438,0.72846,28,98.81,36.46,8,0,1010,399
2103208,MA,23972,81248,3247,0.80877,28,96.49,32.68,35,0,204,0
2104099,MA,5128,17675,3691,0.85923,28,110.14,32.35,26,0,0,0
2104305,MA,3140,10147,720,0.86548,28,107.16,23.72,28,0,0,0
2100832,MA,5044,17487,341,0.84448,28,107.23,28.3,23,0,2098,0
2108108,MA,5957,20338,1169,0.73206,28,100.13,34.13,13,0,0,0
2108454,MA,6198,20472,825,0.74945,28,99.48,34.45,8,0,927,643
2110658,MA,2249,7990,961,0.79364,28,102.07,30.98,16,0,180,0
2101772,MA,3492,11736,148,0.79494,28,99.25,33.01,8,0,1,0
2110104,MA,6491,23949,1430,0.75908,28,98.95,35.19,6,0,764,0
2100436,MA,7540,24019,393,0.76251,28,97.15,31.06,53,0,121,0
2111748,MA,3027,10206,426,0.7507,28,100.93,35.53,20,0,42,0
2105658,MA,1499,5138,568,0.8039,28,100,31.17,2,0,0,0
2100873,MA,3210,11176,805,0.79845,28,101.31,35.2,241,221,16,0
2100808,MA,3996,13759,609,0.78285,28,99.67,31.57,2,0,2,0
2112852,MA,3312,10350,1190,0.79292,28,103.34,31.07,14,0,0,0
2106607,MA,9369,32167,2109,0.75392,28,101.11,35.29,20,0,0,0
2102903,MA,7065,24229,1261,0.85696,28,103.99,26.38,56,0,0,0
2111722,MA,2450,8755,442,0.74431,28,106.39,31.23,9,0,178,0
2100501,MA,3405,11045,11127,0.87059,28,107.3,34.49,5,0,200,0
2110203,MA,11311,36976,757,0.84415,28,99.69,28.82,27,0,10222,2138
3165552,MG,2971,9915,535,0.77131,28,98.38,42.07,2,0,650,0
3116159,MG,3882,12313,3255,0.87824,28,105.92,33.99,6,0,828,0
5101407,MT,7781,24340,24678,0.9466,28,110.6,18.01,765,483,0,0
5102686,MT,2882,8595,6793,0.94154,28,105.83,13.25,49,42,0,0
5106224,MT,18174,55556,9537,0.9612,28,103.42,15.52,95,0,0,0
5107875,MT,9291,27747,13615,0.95596,28,111.67,10.31,433,376,0,0
5102637,MT,15294,45382,9429,0.95702,28,107.55,12.94,643,597,0,0
5106240,MT,3745,11440,12461,0.9327,28,110.59,16.99,121,104,0,0
1502772,PA,6416,19942,2369,0.8715,28,104.53,29.99,31,0,0,0
1500347,PA,5618,17961,7114,0.88314,28,115.65,21.52,176,170,0,0
1503606,PA,36386,122162,62042,0.91806,28,102.07,22.74,2709,965,0,0
1508159,PA,14245,43410,10791,0.87814,28,109.96,23.59,118,39,0,0
1507979,PA,4998,18747,1896,0.94939,28,102.76,25.34,26,0,0,0
1501204,PA,12116,51107,3760,0.91962,28,100.75,27.34,0,0,12838,2835
1505502,PA,33006,105048,19343,0.91508,28,98.82,20.64,1422,1138,0,0
1507607,PA,16392,52853,1095,0.88354,28,98.01,28.86,33,0,2503,565
1502004,PA,6550,23944,3100,0.91631,28,102.29,26.05,17,0,877,739
1505437,PA,10381,32431,14411,0.88428,28,103.87,19.6,1468,1424,0,0
1501451,PA,5350,18042,4398,0.91142,28,102.56,33.53,1788,413,0,0
1504208,PA,86027,265617,15128,0.92201,28,99.26,22.53,527,0,0,0
1505700,PA,7084,24945,3364,0.87944,28,105.77,26.29,131,0,1702,0
1506807,PA,95606,330460,17898,0.95388,28,96.58,28.61,16733,0,4357,2127
1503077,PA,7710,24692,1608,0.78132,28,105.7,26.92,9,0,623,399
1503705,PA,13778,49637,7880,0.84775,28,109.88,25.56,449,306,0,0
1501303,PA,37980,126452,1310,0.93847,28,100.22,22.27,291,0,5425,0
1505031,PA,10452,33474,38162,0.93592,28,108.27,17.71,69,0,0,0
1505650,PA,5877,18637,7173,0.87934,28,111.82,23.89,22,1,0,0
1503309,PA,16925,64706,1997,0.84587,28,105.44,25.04,23,0,559,0
1505536,PA,87667,267248,6886,0.94555,28,100.01,12.89,1974,1557,0,0
1506708,PA,10540,32281,11591,0.89516,28,105.93,24.62,145,0,0,0
2509057,PB,2762,8999,123,0.76662,28,101.55,28.13,7926,7926,0,0
2615607,PE,9899,30288,296,0.81764,28,95.85,31.29,38,0,0,0
2607307,PE,9330,28996,694,0.78762,28,98.18,32.22,36,0,33,0
2209203,PI,1831,6063,5294,0.82184,28,105.92,32.21,45,0,0,0
2202174,PI,2193,7419,478,0.71802,28,105.29,30.66,2,0,945,97
4207684,SC,2528,7728,261,0.92175,28,104.17,35.98,4263,4195,0,0
2805406,SE,10755,33383,1220,0.73394,28,102.32,28.92,12,0,707,610
1703891,TO,1012,3318,190,0.79246,28,106.73,32.08,4,0,0,0
1718659,TO,568,1751,846,0.89466,28,101.14,30.19,0,0,0,0
1703073,TO,1363,4475,1106,0.84018,28,110.34,36.45,18,0,0,0
1703305,TO,1337,4037,1327,0.87855,28,108.25,29.3,17,0,0,0
1707405,TO,2317,7525,506,0.78214,28,104.68,36.64,32,0,127,0
1200385,AC,5552,16540,1953,0.84375,29,105.69,31.14,51,0,0,0
2707404,AL,2820,9227,257,0.77924,29,100.8,26.28,8,0,0,0
2705101,AL,7342,23771,238,0.7666,29,94.4,30.97,418,393,136,0
2701605,AL,5047,15545,603,0.70097,29,98.13,37.81,12,0,759,0
2700508,AL,5229,16307,131,0.78705,29,97.41,28.52,8,0,0,0
2702108,AL,5176,15802,208,0.74116,29,94.18,34.27,28,0,0,0
2705804,AL,2600,8342,328,0.75243,29,97.52,32.2,34,0,442,0
2706505,AL,4229,13791,251,0.76249,29,100.41,30.48,39,0,1290,0
2704500,AL,10035,31977,334,0.81124,29,96.69,24.33,39,0,0,0
1300144,AM,5789,20528,54241,0.91808,29,111.66,22.35,578,0,0,0
2902708,BA,15476,50967,11428,0.79875,29,103.55,33.29,379,0,3156,322
2908606,BA,7680,23571,931,0.83984,29,98.11,37.58,392,0,2417,0
2928901,BA,10440,32675,15157,0.82124,29,105.78,28.81,176,0,0,0
2904050,BA,5413,15800,791,0.86019,29,99.97,29.65,281,0,7960,0
2912202,BA,6808,20759,817,0.87226,29,100.49,26.39,173,0,164,0
2911105,BA,8150,25805,15634,0.81637,29,102.26,35.05,283,0,281,0
2922250,BA,3368,10440,3852,0.81007,29,111.4,35.56,298,153,2454,857
2930758,BA,4006,13393,1628,0.83869,29,105.68,31.67,4,0,1059,579
2307254,CE,8795,25472,209,0.85743,29,99.09,27.28,21,0,0,0
2306108,CE,7330,23909,1466,0.79907,29,102.31,36.5,6,0,0,0
2311959,CE,5367,16609,806,0.71853,29,101.34,37.73,15,0,1802,230
2308906,CE,7285,22732,412,0.78092,29,101.89,38.31,78,0,676,0
2306553,CE,12954,42901,715,0.81738,29,103.87,32.71,5111,509,0,0
2300754,CE,13230,42147,1175,0.80229,29,106.09,36.87,57,0,0,0
5205471,GO,4286,12840,2184,0.96217,29,104.94,14.05,34,0,0,0
5215231,GO,34251,103562,192,0.93947,29,96.83,24.57,259,0,0,0
5220009,GO,4260,13526,3334,0.92877,29,113.36,29.18,44,0,133,0
5219753,GO,24177,71867,944,0.93092,29,97.64,25.69,264,0,0,0
2111532,MA,3671,13404,720,0.80543,29,103.79,31.41,10,0,0,0
2103505,MA,12482,40201,1979,0.78288,29,95.31,33.78,121,0,1099,173
2103125,MA,2210,7082,320,0.79255,29,107.43,37.12,21,0,3428,0
2107456,MA,4161,13576,200,0.81454,29,102.88,35.03,10,0,3528,21
2105450,MA,2280,7458,592,0.77637,29,102.25,33.74,1,0,0,0
2105708,MA,13477,44375,1240,0.76211,29,97.88,36.52,27,0,0,0
2101608,MA,27087,84418,5188,0.7976,29,97.92,36.3,5530,4488,0,0
2101103,MA,3344,11779,160,0.87499,29,99.12,40.15,16,0,3587,0
2111631,MA,1685,5650,420,0.77629,29,108.87,34.1,3,0,0,0
2111672,MA,1365,4531,227,0.74692,29,104.78,32.25,2,0,0,0
2104206,MA,5136,16971,835,0.79523,29,103.11,39.46,7,0,14,0
2110039,MA,7134,24286,1010,0.83932,29,99.65,35.36,17,0,0,0
2106706,MA,6233,21011,8522,0.76047,29,104.63,37.32,7,0,0,0
2109452,MA,9508,30803,79,0.89716,29,95.33,22.32,566,0,0,0
2111789,MA,3148,10201,1165,0.79302,29,109.53,34.71,17,0,5686,611
2108504,MA,9431,31403,268,0.84272,29,93.97,34.25,72,0,702,0
2101251,MA,5290,16956,543,0.8598,29,98.48,26.98,7,0,390,40
2110237,MA,2952,10547,932,0.71803,29,100.93,36.3,11,0,0,0
2105401,MA,18878,60290,1481,0.81986,29,95.73,30.41,49,0,14490,3746
2104552,MA,5953,18279,616,0.84587,29,102.61,32.57,24,0,0,0
2107357,MA,4297,14307,2453,0.78666,29,98.15,36.03,364,336,167,0
2107258,MA,1473,5015,743,0.82326,29,110.26,36.23,8,0,0,0
2102101,MA,9644,34096,1073,0.76817,29,100.91,37.5,67,0,6045,535
2108801,MA,5240,17711,689,0.7646,29,99.41,32.72,5,0,1419,0
2112803,MA,15784,51314,1167,0.86214,29,97.8,33.44,1819,0,9926,2265
2103752,MA,4568,14274,332,0.85737,29,101.79,34.33,19,0,0,0
2104073,MA,2484,8048,1626,0.83939,29,109.15,40.05,1,0,0,0
2109239,MA,1386,4687,438,0.81202,29,100.17,39.2,21,0,1,0
2104107,MA,3902,12618,1853,0.89057,29,102.53,34.01,7,0,0,0
2111573,MA,1709,5777,980,0.91067,29,111.44,31.01,0,0,0,0
2109759,MA,2001,6695,623,0.76394,29,109.09,33.63,0,0,0,0
3145208,MG,36992,105286,282,0.96254,29,99.58,21.15,87,0,35,0
3171030,MG,2516,7646,1571,0.83101,29,103.93,32.14,18,0,623,61
3170529,MG,4173,17464,2077,0.91443,29,104.98,35.59,2,0,59,0
5006903,MS,4043,12780,17505,0.90987,29,105.15,29.43,1192,1129,0,0
5000203,MS,5613,16673,7782,0.93945,29,102.5,20.73,48,0,0,0
5000609,MS,13629,39042,4194,0.91533,29,96.36,35.39,9932,9285,0,0
5000906,MS,3176,9293,1143,0.89196,29,99.21,36.67,1513,1343,0,0
5005202,MS,6386,21485,354,0.95858,29,97.96,27.73,54,0,50,0
5103908,MT,1895,6004,4515,0.90064,29,109.76,32.98,2267,1485,0,0
5108006,MT,4598,14048,4493,0.94791,29,108.56,21.22,5,0,0,0
5103353,MT,11908,34994,5802,0.9334,29,105.95,22.82,184,0,0,0
5105259,MT,27725,83576,3675,0.97161,29,101.16,15.03,57,0,0,0
5101902,MT,5771,16949,15968,0.92964,29,105.61,25.6,1637,1595,0,0
5107776,MT,2338,7568,6466,0.88873,29,111.88,28.86,1613,1283,0,0
5107925,MT,37031,110143,9294,0.95997,29,103,18.95,60,0,0,0
5108907,MT,1925,5704,11553,0.91976,29,112.12,21.16,5,0,0,0
5107040,MT,28967,84690,5470,0.96809,29,101.33,20.62,175,0,0,0
5104526,MT,2546,7638,3422,0.95828,29,110.99,18.97,5,0,0,0
1506302,PA,7391,24043,919,0.93017,29,99.78,31.34,21,0,7432,553
1504455,PA,8955,27027,8273,0.87126,29,112.19,25.19,18,0,0,0
1501709,PA,37060,122802,2125,0.88144,29,100.13,30.55,95,0,708,0
1507151,PA,6800,21053,1392,0.84769,29,103.28,33.92,61,27,0,0
1507458,PA,7711,24153,3168,0.87724,29,101.91,29.25,483,469,0,0
1508126,PA,9700,37862,5088,0.89197,29,100.15,17.67,35,0,0,0
1502301,PA,18213,56462,2901,0.81774,29,103,29.8,71,0,125,36
1500107,PA,43033,157761,1611,0.89908,29,100.51,28.99,93,0,14504,7528
1503408,PA,3213,10313,473,0.8791,29,102.61,32.63,7,0,1242,321
1508084,PA,12825,39484,2513,0.90437,29,99.82,24.33,39,0,0,0
1508407,PA,17900,52546,3779,0.90676,29,101.09,26.06,55,0,0,0
1508100,PA,27400,90701,2084,0.91828,29,97.91,28.08,813,658,0,0
1504802,PA,18315,59946,18153,0.88844,29,102.33,33.33,64,0,571,0
1503093,PA,8289,26317,7024,0.84442,29,105.36,25.84,116,69,0,0
1507508,PA,4390,13612,1280,0.80618,29,114.37,31.9,25,0,0,0
1505635,PA,4072,12822,3313,0.87896,29,110.43,26.73,5,0,0,0
1506138,PA,28022,85146,3824,0.91957,29,97.36,26.87,304,0,0,0
1500602,PA,41217,125916,159533,0.90343,29,99.38,23.59,6157,4054,0,0
1507300,PA,20836,65124,84213,0.89009,29,113.87,20.15,2451,2173,0,0
1504059,PA,9890,34288,469,0.87475,29,96.68,30.8,13,0,0,0
1506559,PA,6312,20329,1347,0.82402,29,101.09,33.78,896,836,1235,511
1501253,PA,1323,3990,2957,0.87217,29,115.91,26.39,216,211,0,0
1503044,PA,5986,17887,3444,0.87036,29,113.07,28.78,30,0,0,0
2501401,PB,2794,9203,103,0.82284,29,98.79,28.42,7985,6207,0,0
2504033,PB,2194,6964,80,0.71533,29,97.39,32.2,25,0,0,0
2509305,PB,2680,8223,182,0.79816,29,98.6,31.27,997,0,0,0
2608750,PE,8055,24040,1850,0.8174,29,97.65,29.94,267,0,168,0
2615409,PE,14213,41124,26,0.84862,29,93.19,21.66,83,0,0,0
2609303,PE,4467,14148,822,0.82927,29,98.63,38.84,4532,176,3355,188
2615805,PE,7917,26915,935,0.74069,29,96.97,36.82,1920,986,2365,0
2614857,PE,7632,23552,214,0.85607,29,94.99,29.78,8,0,124,0
2600500,PE,13433,41513,886,0.70217,29,94.72,39.51,5709,5624,2304,0
2605707,PE,9418,30101,3605,0.86697,29,95.75,36.3,5446,891,854,0
2602803,PE,17119,51902,1337,0.71217,29,98.7,39.8,1111,319,1637,0
2609808,PE,4286,13601,555,0.8318,29,100.31,30.47,1817,136,1764,1465
2612604,PE,12529,40513,3001,0.83185,29,101.64,30.56,341,0,3617,1736
2206209,PI,9272,32136,1392,0.70569,29,101.97,39.65,8,0,0,0
2206803,PI,2549,8520,358,0.73185,29,100.49,39.48,0,0,0,0
2203271,PI,1575,5060,755,0.7377,29,102.51,35.1,2,0,295,0
2205953,PI,2822,8526,137,0.7705,29,99.37,31.91,0,0,0,0
2211209,PI,7639,25182,8413,0.86695,29,98.4,34.38,262,0,0,0
2201903,PI,8991,28734,5471,0.88098,29,99.05,29.54,320,0,4,0
2206605,PI,3273,10653,2417,0.80934,29,102.51,36.24,1,0,0,0
4127882,PR,2104,6215,668,0.87495,29,103.63,28.38,20,0,6,0
1100106,RO,11803,38963,24857,0.94162,29,100.36,26.54,5469,4786,493,0
1100338,RO,8447,25363,10070,0.90688,29,105.09,25.34,1067,978,16,0
1400605,RR,2260,7127,1527,0.9,29,113.7,26.09,31,0,0,0
4203154,SC,1127,3439,636,0.90902,29,110.32,29.29,19,0,0,0
2806305,SE,4513,13602,325,0.75594,29,98.4,32.29,14,0,4645,3986
2804201,SE,4814,14304,387,0.74544,29,101.29,31.47,2,0,0,0
2801702,SE,5757,17032,229,0.77532,29,97.48,30.58,4,0,48,0
2802700,SE,2767,8314,53,0.80632,29,96.34,34.91,8,0,0,0
2802809,SE,5261,16527,316,0.79558,29,98.69,30.89,52,0,0,0
1703800,TO,2851,10303,253,0.80678,29,98.56,37.74,21,0,0,0
1720200,TO,4058,13233,407,0.84368,29,100.5,33.24,41,0,0,0
1719004,TO,853,2781,540,0.86834,29,106.15,34.51,2,0,569,381
1702554,TO,5667,17405,389,0.8665,29,95.42,34.55,21,0,0,0
1200450,AC,6961,20993,2320,0.87043,30,106.01,31.36,31,0,0,0
1200401,AC,123861,361869,8835,0.93041,30,93.91,29.35,1799,0,0,0
2705705,AL,6787,20640,188,0.79949,30,91.71,38.37,30,0,794,0
2701100,AL,3064,9376,168,0.67097,30,96.34,35.01,4,0,0,0
2708303,AL,6822,20805,257,0.74581,30,94.5,36.03,43,0,0,0
2708709,AL,2685,8473,77,0.81993,30,94.99,31.47,25,0,0,0
2702900,AL,11035,35310,513,0.69766,30,101.45,37.67,17,0,65,0
2705408,AL,2211,7184,87,0.73536,30,95.27,38.93,0,0,793,0
2703700,AL,1595,4983,105,0.68758,30,94.35,36.16,2,0,0,0
2708105,AL,3815,11320,232,0.72168,30,98.75,35.25,11,0,529,0
2705002,AL,7057,21840,915,0.68919,30,98.22,42.31,456,0,627,0
2707206,AL,4049,12480,284,0.73265,30,101.03,36.71,19,0,1944,0
2706406,AL,7567,23806,689,0.75877,30,97.14,40.26,110,0,761,0
2700904,AL,1844,5935,334,0.72951,30,100.47,38.52,2,0,38,0
2704203,AL,8055,24717,309,0.73785,30,97.15,39.83,11,0,0,0
2705903,AL,1377,4329,117,0.67876,30,100.74,39.37,3,0,0,0
2700409,AL,11955,37455,533,0.75519,30,94.91,35.2,16,0,0,0
2709152,AL,12346,37986,299,0.78409,30,90.46,34.9,175,0,307,153
2701407,AL,10301,32010,313,0.78444,30,91.94,36.07,14,0,0,0
2706208,AL,1321,4309,38,0.78081,30,97.13,39.63,2,0,1369,0
2707909,AL,2184,6918,29,0.85301,30,92.25,33.89,12,0,1057,0
2702355,AL,8074,25329,279,0.71098,30,97.41,34.1,12,0,16,0
2706901,AL,11594,35361,260,0.82511,30,91.45,32.97,26,0,0,0
2706422,AL,3262,10572,255,0.77756,30,100.55,43.45,5934,112,798,0
